"year","variable","experiment","ensemble","model","units","value"
1999,"rh","historical","r11i1p1f2","CNRM-CM6-1","g yr-1",48277401679794352
1999,"rh","historical","r12i1p1f1","IPSL-CM6A-LR","g yr-1",45551939390292608
1999,"rh","historical","r12i1p1f1","NorCPM1","g yr-1",29722722908091160
1999,"rh","historical","r12i1p1f2","CNRM-CM6-1","g yr-1",49070432837634712
1999,"rh","historical","r13i1p1f1","IPSL-CM6A-LR","g yr-1",44980461956014136
1999,"rh","historical","r13i1p1f1","NorCPM1","g yr-1",29551098399733752
1999,"rh","historical","r13i1p1f2","CNRM-CM6-1","g yr-1",48503504202359928
1999,"rh","historical","r14i1p1f1","IPSL-CM6A-LR","g yr-1",44936523433071456
1999,"rh","historical","r14i1p1f1","NorCPM1","g yr-1",30063401317629816
1999,"rh","historical","r14i1p1f2","CNRM-CM6-1","g yr-1",49153016211232272
1999,"rh","historical","r15i1p1f1","IPSL-CM6A-LR","g yr-1",45458820606802360
1999,"rh","historical","r15i1p1f1","NorCPM1","g yr-1",30258063661027992
1999,"rh","historical","r15i1p1f2","CNRM-CM6-1","g yr-1",48489042638742800
1999,"rh","historical","r16i1p1f1","IPSL-CM6A-LR","g yr-1",45255427812071176
1999,"rh","historical","r16i1p1f1","NorCPM1","g yr-1",30089779156902892
1999,"rh","historical","r16i1p1f2","CNRM-CM6-1","g yr-1",49150853303860784
1999,"rh","historical","r17i1p1f1","IPSL-CM6A-LR","g yr-1",45470232015628280
1999,"rh","historical","r17i1p1f1","NorCPM1","g yr-1",30345602973553340
1999,"rh","historical","r17i1p1f2","CNRM-CM6-1","g yr-1",48632348809085992
1999,"rh","historical","r18i1p1f1","IPSL-CM6A-LR","g yr-1",45147400375459088
1999,"rh","historical","r18i1p1f1","NorCPM1","g yr-1",29476599803077212
1999,"rh","historical","r18i1p1f2","CNRM-CM6-1","g yr-1",48159580849157088
1999,"rh","historical","r19i1p1f1","IPSL-CM6A-LR","g yr-1",45372900168444304
1999,"rh","historical","r19i1p1f1","NorCPM1","g yr-1",29399851070829024
1999,"rh","historical","r19i1p1f2","CNRM-CM6-1","g yr-1",48464111661696624
1999,"rh","historical","r1i1p1f1","ACCESS-ESM1-5","g yr-1",59777771789394816
1999,"rh","historical","r1i1p1f1","CESM2","g yr-1",40646132307803504
1999,"rh","historical","r1i1p1f1","CESM2-WACCM","g yr-1",40420171910282296
1999,"rh","historical","r1i1p1f1","CESM2-WACCM-FV2","g yr-1",42141224623913992
1999,"rh","historical","r1i1p1f1","IPSL-CM6A-LR","g yr-1",45122659731853696
1999,"rh","historical","r1i1p1f1","MPI-ESM-1-2-HAM","g yr-1",67991969011836752
1999,"rh","historical","r1i1p1f1","MPI-ESM1-2-LR","g yr-1",65567550049906432
1999,"rh","historical","r1i1p1f1","NorCPM1","g yr-1",29757460685012896
1999,"rh","historical","r1i1p1f1","NorESM2-LM","g yr-1",39602271503987872
1999,"rh","historical","r1i1p1f1","NorESM2-MM","g yr-1",39373937958162856
1999,"rh","historical","r1i1p1f1","SAM0-UNICON","g yr-1",44343872728295592
1999,"rh","historical","r1i1p1f2","CNRM-CM6-1","g yr-1",48798994976739640
1999,"rh","historical","r1i1p1f2","CNRM-CM6-1-HR","g yr-1",47156130266444304
1999,"rh","historical","r1i2p1f1","MRI-ESM2-0","g yr-1",53650034008539528
1999,"rh","historical","r20i1p1f1","IPSL-CM6A-LR","g yr-1",45155264574452752
1999,"rh","historical","r20i1p1f1","NorCPM1","g yr-1",28986466610047820
1999,"rh","historical","r20i1p1f2","CNRM-CM6-1","g yr-1",48185474547473352
1999,"rh","historical","r21i1p1f1","IPSL-CM6A-LR","g yr-1",45108182828241568
1999,"rh","historical","r21i1p1f1","NorCPM1","g yr-1",29361475875135852
1999,"rh","historical","r21i1p1f2","CNRM-CM6-1","g yr-1",47813048857084832
1999,"rh","historical","r22i1p1f1","IPSL-CM6A-LR","g yr-1",44909007587887936
1999,"rh","historical","r22i1p1f1","NorCPM1","g yr-1",29594254301746972
1999,"rh","historical","r22i1p1f2","CNRM-CM6-1","g yr-1",48669466722055424
1999,"rh","historical","r23i1p1f1","IPSL-CM6A-LR","g yr-1",44933561837291568
1999,"rh","historical","r23i1p1f1","NorCPM1","g yr-1",29316356684913924
1999,"rh","historical","r23i1p1f2","CNRM-CM6-1","g yr-1",48233274618267784
1999,"rh","historical","r24i1p1f1","IPSL-CM6A-LR","g yr-1",45590948828734384
1999,"rh","historical","r24i1p1f1","NorCPM1","g yr-1",29315089609615396
1999,"rh","historical","r24i1p1f2","CNRM-CM6-1","g yr-1",48839950267221568
1999,"rh","historical","r25i1p1f1","IPSL-CM6A-LR","g yr-1",44407603933575936
1999,"rh","historical","r25i1p1f1","NorCPM1","g yr-1",29707737041649232
1999,"rh","historical","r25i1p1f2","CNRM-CM6-1","g yr-1",49616555238368944
1999,"rh","historical","r26i1p1f1","IPSL-CM6A-LR","g yr-1",44844167520123672
1999,"rh","historical","r26i1p1f1","NorCPM1","g yr-1",29420536657229512
1999,"rh","historical","r26i1p1f2","CNRM-CM6-1","g yr-1",49469606710582904
1999,"rh","historical","r27i1p1f1","IPSL-CM6A-LR","g yr-1",45689313165630976
1999,"rh","historical","r27i1p1f1","NorCPM1","g yr-1",29149073620531576
1999,"rh","historical","r27i1p1f2","CNRM-CM6-1","g yr-1",47487503605987128
1999,"rh","historical","r28i1p1f1","IPSL-CM6A-LR","g yr-1",44742218140610736
1999,"rh","historical","r28i1p1f1","NorCPM1","g yr-1",29727767503699784
1999,"rh","historical","r28i1p1f2","CNRM-CM6-1","g yr-1",49470423346705176
1999,"rh","historical","r29i1p1f1","IPSL-CM6A-LR","g yr-1",44772257710630296
1999,"rh","historical","r29i1p1f1","NorCPM1","g yr-1",29670764096486080
1999,"rh","historical","r29i1p1f2","CNRM-CM6-1","g yr-1",47897473391086544
1999,"rh","historical","r2i1p1f1","ACCESS-ESM1-5","g yr-1",59324064265779376
1999,"rh","historical","r2i1p1f1","CESM2","g yr-1",40612506911949200
1999,"rh","historical","r2i1p1f1","CESM2-WACCM","g yr-1",40867416978305128
1999,"rh","historical","r2i1p1f1","IPSL-CM6A-LR","g yr-1",45432638080262472
1999,"rh","historical","r2i1p1f1","MPI-ESM-1-2-HAM","g yr-1",65766423795679088
1999,"rh","historical","r2i1p1f1","MPI-ESM1-2-LR","g yr-1",64540907235267184
1999,"rh","historical","r2i1p1f1","NorCPM1","g yr-1",29400822739187836
1999,"rh","historical","r2i1p1f1","NorESM2-LM","g yr-1",39273151171294712
1999,"rh","historical","r2i1p1f2","CNRM-CM6-1","g yr-1",48296908259291656
1999,"rh","historical","r2i1p1f2","CNRM-ESM2-1","g yr-1",41956002943974776
1999,"rh","historical","r30i1p1f1","IPSL-CM6A-LR","g yr-1",45001022492272120
1999,"rh","historical","r30i1p1f1","NorCPM1","g yr-1",29361201224124440
1999,"rh","historical","r30i1p1f2","CNRM-CM6-1","g yr-1",47971940781533496
1999,"rh","historical","r31i1p1f1","IPSL-CM6A-LR","g yr-1",45332725959324920
1999,"rh","historical","r32i1p1f1","IPSL-CM6A-LR","g yr-1",45671811188800784
1999,"rh","historical","r3i1p1f1","ACCESS-ESM1-5","g yr-1",60124050585687152
1999,"rh","historical","r3i1p1f1","CESM2","g yr-1",41453058287882184
1999,"rh","historical","r3i1p1f1","CESM2-WACCM","g yr-1",41052561283339112
1999,"rh","historical","r3i1p1f1","IPSL-CM6A-LR","g yr-1",45177161050661528
1999,"rh","historical","r3i1p1f1","MPI-ESM1-2-LR","g yr-1",63155037919409464
1999,"rh","historical","r3i1p1f1","NorCPM1","g yr-1",30085009403856092
1999,"rh","historical","r3i1p1f1","NorESM2-LM","g yr-1",39565114824143600
1999,"rh","historical","r3i1p1f2","CNRM-CM6-1","g yr-1",48114203350685120
1999,"rh","historical","r3i1p1f2","CNRM-ESM2-1","g yr-1",41859429850112944
1999,"rh","historical","r4i1p1f1","CESM2","g yr-1",41351726466012128
1999,"rh","historical","r4i1p1f1","IPSL-CM6A-LR","g yr-1",45304358588030864
1999,"rh","historical","r4i1p1f1","MPI-ESM1-2-LR","g yr-1",65008498584932696
1999,"rh","historical","r4i1p1f1","NorCPM1","g yr-1",30169360006416940
1999,"rh","historical","r4i1p1f2","CNRM-CM6-1","g yr-1",48798870668512800
1999,"rh","historical","r4i1p1f2","CNRM-ESM2-1","g yr-1",41930340790342096
1999,"rh","historical","r5i1p1f1","CESM2","g yr-1",40812262807444272
1999,"rh","historical","r5i1p1f1","IPSL-CM6A-LR","g yr-1",45136240734750360
1999,"rh","historical","r5i1p1f1","MPI-ESM1-2-LR","g yr-1",64052932628723880
1999,"rh","historical","r5i1p1f1","NorCPM1","g yr-1",29577052922311284
1999,"rh","historical","r5i1p1f2","CNRM-CM6-1","g yr-1",48724334113753576
1999,"rh","historical","r5i1p1f2","CNRM-ESM2-1","g yr-1",42872965844864752
1999,"rh","historical","r6i1p1f1","CESM2","g yr-1",40562053965329752
1999,"rh","historical","r6i1p1f1","IPSL-CM6A-LR","g yr-1",44719051171016152
1999,"rh","historical","r6i1p1f1","MPI-ESM1-2-LR","g yr-1",65918076263761504
1999,"rh","historical","r6i1p1f1","NorCPM1","g yr-1",29819901594003224
1999,"rh","historical","r6i1p1f2","CNRM-CM6-1","g yr-1",48576430851461000
1999,"rh","historical","r7i1p1f1","CESM2","g yr-1",40969784383227256
1999,"rh","historical","r7i1p1f1","IPSL-CM6A-LR","g yr-1",45802904182861704
1999,"rh","historical","r7i1p1f1","MPI-ESM1-2-LR","g yr-1",66623978547092144
1999,"rh","historical","r7i1p1f1","NorCPM1","g yr-1",29741229539460480
1999,"rh","historical","r7i1p1f2","CNRM-CM6-1","g yr-1",48497225083237504
1999,"rh","historical","r8i1p1f1","CESM2","g yr-1",41015740015287672
1999,"rh","historical","r8i1p1f1","IPSL-CM6A-LR","g yr-1",45385073285907120
1999,"rh","historical","r8i1p1f1","MPI-ESM1-2-LR","g yr-1",64990719546051720
1999,"rh","historical","r8i1p1f1","NorCPM1","g yr-1",29813634450320960
1999,"rh","historical","r8i1p1f2","CNRM-CM6-1","g yr-1",47470622274435368
1999,"rh","historical","r8i1p1f2","CNRM-ESM2-1","g yr-1",42096952957278848
1999,"rh","historical","r9i1p1f1","CESM2","g yr-1",40861540931818760
1999,"rh","historical","r9i1p1f1","IPSL-CM6A-LR","g yr-1",44449938857005272
1999,"rh","historical","r9i1p1f1","MPI-ESM1-2-LR","g yr-1",66587881146052456
1999,"rh","historical","r9i1p1f1","NorCPM1","g yr-1",30364583599306176
1999,"rh","historical","r9i1p1f2","CNRM-CM6-1","g yr-1",48781222669955880
1999,"rh","historical","r9i1p1f2","CNRM-ESM2-1","g yr-1",41345994506171936
2000,"rh","historical","r10i1p1f1","CESM2","g yr-1",41047836931300024
2000,"rh","historical","r10i1p1f1","IPSL-CM6A-LR","g yr-1",45138153063524080
2000,"rh","historical","r10i1p1f1","MPI-ESM1-2-LR","g yr-1",65015542954045208
2000,"rh","historical","r10i1p1f1","NorCPM1","g yr-1",29742482658226796
2000,"rh","historical","r10i1p1f2","CNRM-CM6-1","g yr-1",48753288382792400
2000,"rh","historical","r10i1p1f2","CNRM-ESM2-1","g yr-1",43183066769496968
2000,"rh","historical","r11i1p1f1","CESM2","g yr-1",40412143955397664
2000,"rh","historical","r11i1p1f1","IPSL-CM6A-LR","g yr-1",44952100881015232
2000,"rh","historical","r11i1p1f1","NorCPM1","g yr-1",29879428856502196
2000,"rh","historical","r11i1p1f2","CNRM-CM6-1","g yr-1",48866229435353864
2000,"rh","historical","r12i1p1f1","IPSL-CM6A-LR","g yr-1",45413212116055008
2000,"rh","historical","r12i1p1f1","NorCPM1","g yr-1",29700174206667188
2000,"rh","historical","r12i1p1f2","CNRM-CM6-1","g yr-1",48067187742885040
2000,"rh","historical","r13i1p1f1","IPSL-CM6A-LR","g yr-1",45328049471056512
2000,"rh","historical","r13i1p1f1","NorCPM1","g yr-1",29786225670010936
2000,"rh","historical","r13i1p1f2","CNRM-CM6-1","g yr-1",48470738315313944
2000,"rh","historical","r14i1p1f1","IPSL-CM6A-LR","g yr-1",45632126898452552
2000,"rh","historical","r14i1p1f1","NorCPM1","g yr-1",29973194630144148
2000,"rh","historical","r14i1p1f2","CNRM-CM6-1","g yr-1",48584723456941072
2000,"rh","historical","r15i1p1f1","IPSL-CM6A-LR","g yr-1",45376379205530096
2000,"rh","historical","r15i1p1f1","NorCPM1","g yr-1",29539035372190292
2000,"rh","historical","r15i1p1f2","CNRM-CM6-1","g yr-1",48880529720702224
2000,"rh","historical","r16i1p1f1","IPSL-CM6A-LR","g yr-1",45115038418985512
2000,"rh","historical","r16i1p1f1","NorCPM1","g yr-1",29543200334369836
2000,"rh","historical","r16i1p1f2","CNRM-CM6-1","g yr-1",49025646320591992
2000,"rh","historical","r17i1p1f1","IPSL-CM6A-LR","g yr-1",45227027821016232
2000,"rh","historical","r17i1p1f1","NorCPM1","g yr-1",29560499891031624
2000,"rh","historical","r17i1p1f2","CNRM-CM6-1","g yr-1",48917531088068040
2000,"rh","historical","r18i1p1f1","IPSL-CM6A-LR","g yr-1",45009768206003936
2000,"rh","historical","r18i1p1f1","NorCPM1","g yr-1",29525360594591028
2000,"rh","historical","r18i1p1f2","CNRM-CM6-1","g yr-1",48132720786297496
2000,"rh","historical","r19i1p1f1","IPSL-CM6A-LR","g yr-1",45101142004491576
2000,"rh","historical","r19i1p1f1","NorCPM1","g yr-1",29798478366380740
2000,"rh","historical","r19i1p1f2","CNRM-CM6-1","g yr-1",48285360792036352
2000,"rh","historical","r1i1p1f1","ACCESS-ESM1-5","g yr-1",59772622679457304
2000,"rh","historical","r1i1p1f1","CESM2","g yr-1",40923083611572936
2000,"rh","historical","r1i1p1f1","CESM2-WACCM","g yr-1",40923419141306704
2000,"rh","historical","r1i1p1f1","CESM2-WACCM-FV2","g yr-1",42224497362831800
2000,"rh","historical","r1i1p1f1","IPSL-CM6A-LR","g yr-1",45614525141909304
2000,"rh","historical","r1i1p1f1","MPI-ESM-1-2-HAM","g yr-1",68320438685375504
2000,"rh","historical","r1i1p1f1","MPI-ESM1-2-LR","g yr-1",65208686425056640
2000,"rh","historical","r1i1p1f1","NorCPM1","g yr-1",29106278695811132
2000,"rh","historical","r1i1p1f1","NorESM2-LM","g yr-1",39681058461950504
2000,"rh","historical","r1i1p1f1","NorESM2-MM","g yr-1",39540456556118064
2000,"rh","historical","r1i1p1f1","SAM0-UNICON","g yr-1",44691334776506016
2000,"rh","historical","r1i1p1f2","CNRM-CM6-1","g yr-1",48679567803118936
2000,"rh","historical","r1i1p1f2","CNRM-CM6-1-HR","g yr-1",46778460528287816
2000,"rh","historical","r1i2p1f1","MRI-ESM2-0","g yr-1",54027926751647976
2000,"rh","historical","r20i1p1f1","IPSL-CM6A-LR","g yr-1",45282818553242576
2000,"rh","historical","r20i1p1f1","NorCPM1","g yr-1",29654036035152140
2000,"rh","historical","r20i1p1f2","CNRM-CM6-1","g yr-1",48333502021326672
2000,"rh","historical","r21i1p1f1","IPSL-CM6A-LR","g yr-1",45415815024274640
2000,"rh","historical","r21i1p1f1","NorCPM1","g yr-1",29800644947769712
2000,"rh","historical","r21i1p1f2","CNRM-CM6-1","g yr-1",47451970653326024
2000,"rh","historical","r22i1p1f1","IPSL-CM6A-LR","g yr-1",45204825196305064
2000,"rh","historical","r22i1p1f1","NorCPM1","g yr-1",29580329989903988
2000,"rh","historical","r22i1p1f2","CNRM-CM6-1","g yr-1",48188744567812264
2000,"rh","historical","r23i1p1f1","IPSL-CM6A-LR","g yr-1",45143103879823824
2000,"rh","historical","r23i1p1f1","NorCPM1","g yr-1",29591017185627192
2000,"rh","historical","r23i1p1f2","CNRM-CM6-1","g yr-1",48557906903388768
2000,"rh","historical","r24i1p1f1","IPSL-CM6A-LR","g yr-1",45786477701453480
2000,"rh","historical","r24i1p1f1","NorCPM1","g yr-1",30534730920384980
2000,"rh","historical","r24i1p1f2","CNRM-CM6-1","g yr-1",47584111887070096
2000,"rh","historical","r25i1p1f1","IPSL-CM6A-LR","g yr-1",45311625161181752
2000,"rh","historical","r25i1p1f1","NorCPM1","g yr-1",30037617213149524
2000,"rh","historical","r25i1p1f2","CNRM-CM6-1","g yr-1",48411482894324400
2000,"rh","historical","r26i1p1f1","IPSL-CM6A-LR","g yr-1",45197806571649008
2000,"rh","historical","r26i1p1f1","NorCPM1","g yr-1",29587825337873088
2000,"rh","historical","r26i1p1f2","CNRM-CM6-1","g yr-1",47896726582113864
2000,"rh","historical","r27i1p1f1","IPSL-CM6A-LR","g yr-1",45026692411822792
2000,"rh","historical","r27i1p1f1","NorCPM1","g yr-1",29449730884171000
2000,"rh","historical","r27i1p1f2","CNRM-CM6-1","g yr-1",48424244115453296
2000,"rh","historical","r28i1p1f1","IPSL-CM6A-LR","g yr-1",45285976649802672
2000,"rh","historical","r28i1p1f1","NorCPM1","g yr-1",30519474680684996
2000,"rh","historical","r28i1p1f2","CNRM-CM6-1","g yr-1",49256601341136392
2000,"rh","historical","r29i1p1f1","IPSL-CM6A-LR","g yr-1",45003028224646944
2000,"rh","historical","r29i1p1f1","NorCPM1","g yr-1",29500830538315112
2000,"rh","historical","r29i1p1f2","CNRM-CM6-1","g yr-1",47598397718169208
2000,"rh","historical","r2i1p1f1","ACCESS-ESM1-5","g yr-1",59492136297564528
2000,"rh","historical","r2i1p1f1","CESM2","g yr-1",41329310542878160
2000,"rh","historical","r2i1p1f1","CESM2-WACCM","g yr-1",41195120052457656
2000,"rh","historical","r2i1p1f1","IPSL-CM6A-LR","g yr-1",46491179379086656
2000,"rh","historical","r2i1p1f1","MPI-ESM-1-2-HAM","g yr-1",66226244839858888
2000,"rh","historical","r2i1p1f1","MPI-ESM1-2-LR","g yr-1",65181420353791784
2000,"rh","historical","r2i1p1f1","NorCPM1","g yr-1",29771993304079880
2000,"rh","historical","r2i1p1f1","NorESM2-LM","g yr-1",39337916479327912
2000,"rh","historical","r2i1p1f2","CNRM-CM6-1","g yr-1",48158049544977536
2000,"rh","historical","r2i1p1f2","CNRM-ESM2-1","g yr-1",42861421982516136
2000,"rh","historical","r30i1p1f1","IPSL-CM6A-LR","g yr-1",45142952119266528
2000,"rh","historical","r30i1p1f1","NorCPM1","g yr-1",29940403714262788
2000,"rh","historical","r30i1p1f2","CNRM-CM6-1","g yr-1",47990957491721072
2000,"rh","historical","r31i1p1f1","IPSL-CM6A-LR","g yr-1",45328350928295424
2000,"rh","historical","r32i1p1f1","IPSL-CM6A-LR","g yr-1",45495012978084560
2000,"rh","historical","r3i1p1f1","ACCESS-ESM1-5","g yr-1",59956231344556248
2000,"rh","historical","r3i1p1f1","CESM2","g yr-1",41145596713665784
2000,"rh","historical","r3i1p1f1","CESM2-WACCM","g yr-1",40924817825721904
2000,"rh","historical","r3i1p1f1","IPSL-CM6A-LR","g yr-1",45505100479009944
2000,"rh","historical","r3i1p1f1","MPI-ESM1-2-LR","g yr-1",65945933629509784
2000,"rh","historical","r3i1p1f1","NorCPM1","g yr-1",29525143791485096
2000,"rh","historical","r3i1p1f1","NorESM2-LM","g yr-1",40011046732929432
2000,"rh","historical","r3i1p1f2","CNRM-CM6-1","g yr-1",48457946308345608
2000,"rh","historical","r3i1p1f2","CNRM-ESM2-1","g yr-1",41187724554587024
2000,"rh","historical","r4i1p1f1","CESM2","g yr-1",41087021722628072
2000,"rh","historical","r4i1p1f1","IPSL-CM6A-LR","g yr-1",45186685963678512
2000,"rh","historical","r4i1p1f1","MPI-ESM1-2-LR","g yr-1",64628002466651208
2000,"rh","historical","r4i1p1f1","NorCPM1","g yr-1",29343995231942720
2000,"rh","historical","r4i1p1f2","CNRM-CM6-1","g yr-1",48509025990663840
2000,"rh","historical","r4i1p1f2","CNRM-ESM2-1","g yr-1",43405388551718120
2000,"rh","historical","r5i1p1f1","CESM2","g yr-1",40695711432640096
2000,"rh","historical","r5i1p1f1","IPSL-CM6A-LR","g yr-1",44793389227121256
2000,"rh","historical","r5i1p1f1","MPI-ESM1-2-LR","g yr-1",65107184086039408
2000,"rh","historical","r5i1p1f1","NorCPM1","g yr-1",30106428000623868
2000,"rh","historical","r5i1p1f2","CNRM-CM6-1","g yr-1",49109597676671792
2000,"rh","historical","r5i1p1f2","CNRM-ESM2-1","g yr-1",42355848099321488
2000,"rh","historical","r6i1p1f1","CESM2","g yr-1",41543690615223528
2000,"rh","historical","r6i1p1f1","IPSL-CM6A-LR","g yr-1",45136333266604488
2000,"rh","historical","r6i1p1f1","MPI-ESM1-2-LR","g yr-1",64587633420280544
2000,"rh","historical","r6i1p1f1","NorCPM1","g yr-1",29566841421674756
2000,"rh","historical","r6i1p1f2","CNRM-CM6-1","g yr-1",48073452627530920
2000,"rh","historical","r7i1p1f1","CESM2","g yr-1",41462477938311944
2000,"rh","historical","r7i1p1f1","IPSL-CM6A-LR","g yr-1",45424959344072376
2000,"rh","historical","r7i1p1f1","MPI-ESM1-2-LR","g yr-1",65444707809178392
2000,"rh","historical","r7i1p1f1","NorCPM1","g yr-1",29591320806642396
2000,"rh","historical","r7i1p1f2","CNRM-CM6-1","g yr-1",47964404979582056
2000,"rh","historical","r8i1p1f1","CESM2","g yr-1",41190887900210376
2000,"rh","historical","r8i1p1f1","IPSL-CM6A-LR","g yr-1",45174410043787008
2000,"rh","historical","r8i1p1f1","MPI-ESM1-2-LR","g yr-1",65300201384459264
2000,"rh","historical","r8i1p1f1","NorCPM1","g yr-1",30179032729404572
2000,"rh","historical","r8i1p1f2","CNRM-CM6-1","g yr-1",48012355806222616
2000,"rh","historical","r8i1p1f2","CNRM-ESM2-1","g yr-1",42464324241513952
2000,"rh","historical","r9i1p1f1","CESM2","g yr-1",40586356515609112
2000,"rh","historical","r9i1p1f1","IPSL-CM6A-LR","g yr-1",44626431487459192
2000,"rh","historical","r9i1p1f1","MPI-ESM1-2-LR","g yr-1",65276960684124648
2000,"rh","historical","r9i1p1f1","NorCPM1","g yr-1",29810268948583120
2000,"rh","historical","r9i1p1f2","CNRM-CM6-1","g yr-1",48696083717141800
2000,"rh","historical","r9i1p1f2","CNRM-ESM2-1","g yr-1",42137785318854824
2001,"rh","historical","r10i1p1f1","CESM2","g yr-1",41307928003325792
2001,"rh","historical","r10i1p1f1","IPSL-CM6A-LR","g yr-1",44789588483828616
2001,"rh","historical","r10i1p1f1","MPI-ESM1-2-LR","g yr-1",66276671053696792
2001,"rh","historical","r10i1p1f1","NorCPM1","g yr-1",29989144357127700
2001,"rh","historical","r10i1p1f2","CNRM-CM6-1","g yr-1",48532449108731768
2001,"rh","historical","r10i1p1f2","CNRM-ESM2-1","g yr-1",43529034314358072
2001,"rh","historical","r11i1p1f1","CESM2","g yr-1",41147664367324424
2001,"rh","historical","r11i1p1f1","IPSL-CM6A-LR","g yr-1",45146829086744832
2001,"rh","historical","r11i1p1f1","NorCPM1","g yr-1",29010095957415444
2001,"rh","historical","r11i1p1f2","CNRM-CM6-1","g yr-1",47977928246127864
2001,"rh","historical","r12i1p1f1","IPSL-CM6A-LR","g yr-1",46165438382062616
2001,"rh","historical","r12i1p1f1","NorCPM1","g yr-1",29711260222631344
2001,"rh","historical","r12i1p1f2","CNRM-CM6-1","g yr-1",48328677890522424
2001,"rh","historical","r13i1p1f1","IPSL-CM6A-LR","g yr-1",45052230427913808
2001,"rh","historical","r13i1p1f1","NorCPM1","g yr-1",29294569017944460
2001,"rh","historical","r13i1p1f2","CNRM-CM6-1","g yr-1",48431081605817472
2001,"rh","historical","r14i1p1f1","IPSL-CM6A-LR","g yr-1",44811413379367760
2001,"rh","historical","r14i1p1f1","NorCPM1","g yr-1",29594629529915268
2001,"rh","historical","r14i1p1f2","CNRM-CM6-1","g yr-1",48705405565520960
2001,"rh","historical","r15i1p1f1","IPSL-CM6A-LR","g yr-1",45836965407253360
2001,"rh","historical","r15i1p1f1","NorCPM1","g yr-1",30351081674880200
2001,"rh","historical","r15i1p1f2","CNRM-CM6-1","g yr-1",49522206740847816
2001,"rh","historical","r16i1p1f1","IPSL-CM6A-LR","g yr-1",44940901311975144
2001,"rh","historical","r16i1p1f1","NorCPM1","g yr-1",29171277402767460
2001,"rh","historical","r16i1p1f2","CNRM-CM6-1","g yr-1",48553572835719048
2001,"rh","historical","r17i1p1f1","IPSL-CM6A-LR","g yr-1",44963894946674256
2001,"rh","historical","r17i1p1f1","NorCPM1","g yr-1",29746398848537768
2001,"rh","historical","r17i1p1f2","CNRM-CM6-1","g yr-1",48522351890138448
2001,"rh","historical","r18i1p1f1","IPSL-CM6A-LR","g yr-1",45800257462567928
2001,"rh","historical","r18i1p1f1","NorCPM1","g yr-1",29471670767280424
2001,"rh","historical","r18i1p1f2","CNRM-CM6-1","g yr-1",48115637667468808
2001,"rh","historical","r19i1p1f1","IPSL-CM6A-LR","g yr-1",45196001109206008
2001,"rh","historical","r19i1p1f1","NorCPM1","g yr-1",29665402228489848
2001,"rh","historical","r19i1p1f2","CNRM-CM6-1","g yr-1",49067411651600824
2001,"rh","historical","r1i1p1f1","ACCESS-ESM1-5","g yr-1",60790962802185680
2001,"rh","historical","r1i1p1f1","CESM2","g yr-1",41154580440209808
2001,"rh","historical","r1i1p1f1","CESM2-WACCM","g yr-1",41545992173863376
2001,"rh","historical","r1i1p1f1","CESM2-WACCM-FV2","g yr-1",41638799694286208
2001,"rh","historical","r1i1p1f1","IPSL-CM6A-LR","g yr-1",45254807876022808
2001,"rh","historical","r1i1p1f1","MPI-ESM-1-2-HAM","g yr-1",68879987025704080
2001,"rh","historical","r1i1p1f1","MPI-ESM1-2-LR","g yr-1",66062617968006376
2001,"rh","historical","r1i1p1f1","NorCPM1","g yr-1",29682689681787020
2001,"rh","historical","r1i1p1f1","NorESM2-LM","g yr-1",40049545765022624
2001,"rh","historical","r1i1p1f1","NorESM2-MM","g yr-1",39471342544382904
2001,"rh","historical","r1i1p1f1","SAM0-UNICON","g yr-1",44623889141175144
2001,"rh","historical","r1i1p1f2","CNRM-CM6-1","g yr-1",50061687265779168
2001,"rh","historical","r1i1p1f2","CNRM-CM6-1-HR","g yr-1",47080617642459752
2001,"rh","historical","r1i2p1f1","MRI-ESM2-0","g yr-1",53556455223934112
2001,"rh","historical","r20i1p1f1","IPSL-CM6A-LR","g yr-1",45756406662121400
2001,"rh","historical","r20i1p1f1","NorCPM1","g yr-1",29579405649751204
2001,"rh","historical","r20i1p1f2","CNRM-CM6-1","g yr-1",47780894795687136
2001,"rh","historical","r21i1p1f1","IPSL-CM6A-LR","g yr-1",45643327092061632
2001,"rh","historical","r21i1p1f1","NorCPM1","g yr-1",29694475575775532
2001,"rh","historical","r21i1p1f2","CNRM-CM6-1","g yr-1",48040110790182712
2001,"rh","historical","r22i1p1f1","IPSL-CM6A-LR","g yr-1",45484958041719856
2001,"rh","historical","r22i1p1f1","NorCPM1","g yr-1",29055091825440760
2001,"rh","historical","r22i1p1f2","CNRM-CM6-1","g yr-1",49547877082782152
2001,"rh","historical","r23i1p1f1","IPSL-CM6A-LR","g yr-1",45461755275561944
2001,"rh","historical","r23i1p1f1","NorCPM1","g yr-1",30033621234245276
2001,"rh","historical","r23i1p1f2","CNRM-CM6-1","g yr-1",48985797942472736
2001,"rh","historical","r24i1p1f1","IPSL-CM6A-LR","g yr-1",45813425849973928
2001,"rh","historical","r24i1p1f1","NorCPM1","g yr-1",29112699677061364
2001,"rh","historical","r24i1p1f2","CNRM-CM6-1","g yr-1",48328023098806664
2001,"rh","historical","r25i1p1f1","IPSL-CM6A-LR","g yr-1",45140344265402112
2001,"rh","historical","r25i1p1f1","NorCPM1","g yr-1",29978002328876488
2001,"rh","historical","r25i1p1f2","CNRM-CM6-1","g yr-1",48930151386431128
