"year","variable","experiment","ensemble","model","units","value"
1989,"gpp","historical","r4i1p1f2","CNRM-CM6-1","g yr-1",122349436792304528
1989,"gpp","historical","r4i1p1f2","CNRM-ESM2-1","g yr-1",102441715166817104
1989,"gpp","historical","r5i1p1f1","CESM2","g yr-1",108410708166940736
1989,"gpp","historical","r5i1p1f1","INM-CM5-0","g yr-1",154361674807483360
1989,"gpp","historical","r5i1p1f1","IPSL-CM6A-LR","g yr-1",113871861031955744
1989,"gpp","historical","r5i1p1f1","MPI-ESM1-2-LR","g yr-1",139442752763153008
1989,"gpp","historical","r5i1p1f1","NorCPM1","g yr-1",85105390649359184
1989,"gpp","historical","r5i1p1f2","CNRM-CM6-1","g yr-1",124036979096340592
1989,"gpp","historical","r5i1p1f2","CNRM-ESM2-1","g yr-1",104913497980768096
1989,"gpp","historical","r6i1p1f1","CESM2","g yr-1",108256291073569600
1989,"gpp","historical","r6i1p1f1","INM-CM5-0","g yr-1",155451108726395168
1989,"gpp","historical","r6i1p1f1","IPSL-CM6A-LR","g yr-1",115761601008720480
1989,"gpp","historical","r6i1p1f1","MPI-ESM1-2-LR","g yr-1",137274954290282640
1989,"gpp","historical","r6i1p1f1","NorCPM1","g yr-1",85345897085896528
1989,"gpp","historical","r6i1p1f2","CNRM-CM6-1","g yr-1",126289898170465056
1989,"gpp","historical","r7i1p1f1","CESM2","g yr-1",110256873631899344
1989,"gpp","historical","r7i1p1f1","INM-CM5-0","g yr-1",155941433486168832
1989,"gpp","historical","r7i1p1f1","IPSL-CM6A-LR","g yr-1",117707844554877920
1989,"gpp","historical","r7i1p1f1","MPI-ESM1-2-LR","g yr-1",136383774580686976
1989,"gpp","historical","r7i1p1f1","NorCPM1","g yr-1",85283997927138320
1989,"gpp","historical","r7i1p1f2","CNRM-CM6-1","g yr-1",126189652638265904
1989,"gpp","historical","r8i1p1f1","CESM2","g yr-1",110395918080500912
1989,"gpp","historical","r8i1p1f1","INM-CM5-0","g yr-1",158550742446104384
1989,"gpp","historical","r8i1p1f1","IPSL-CM6A-LR","g yr-1",115156462877309968
1989,"gpp","historical","r8i1p1f1","MPI-ESM1-2-LR","g yr-1",139784922596409920
1989,"gpp","historical","r8i1p1f1","NorCPM1","g yr-1",84705406740436336
1989,"gpp","historical","r8i1p1f2","CNRM-CM6-1","g yr-1",120186499888572128
1989,"gpp","historical","r8i1p1f2","CNRM-ESM2-1","g yr-1",104921054049864544
1989,"gpp","historical","r9i1p1f1","CESM2","g yr-1",108823957109454032
1989,"gpp","historical","r9i1p1f1","INM-CM5-0","g yr-1",156909263425753440
1989,"gpp","historical","r9i1p1f1","IPSL-CM6A-LR","g yr-1",117838606409737264
1989,"gpp","historical","r9i1p1f1","MPI-ESM1-2-LR","g yr-1",145095477461175136
1989,"gpp","historical","r9i1p1f1","NorCPM1","g yr-1",86835930953115728
1989,"gpp","historical","r9i1p1f2","CNRM-CM6-1","g yr-1",124089510595810224
1989,"gpp","historical","r9i1p1f2","CNRM-ESM2-1","g yr-1",101085382493987808
1990,"gpp","historical","r10i1p1f1","CESM2","g yr-1",109190725947797904
1990,"gpp","historical","r10i1p1f1","INM-CM5-0","g yr-1",153385578519984288
1990,"gpp","historical","r10i1p1f1","IPSL-CM6A-LR","g yr-1",120014428997181104
1990,"gpp","historical","r10i1p1f1","MPI-ESM1-2-LR","g yr-1",141292225338661040
1990,"gpp","historical","r10i1p1f1","NorCPM1","g yr-1",83863503330632096
1990,"gpp","historical","r10i1p1f2","CNRM-CM6-1","g yr-1",126507645202349792
1990,"gpp","historical","r10i1p1f2","CNRM-ESM2-1","g yr-1",103837416507499216
1990,"gpp","historical","r11i1p1f1","CESM2","g yr-1",108773677742867440
1990,"gpp","historical","r11i1p1f1","IPSL-CM6A-LR","g yr-1",118732363291348464
1990,"gpp","historical","r11i1p1f1","NorCPM1","g yr-1",84957712746096336
1990,"gpp","historical","r11i1p1f2","CNRM-CM6-1","g yr-1",124893584629626640
1990,"gpp","historical","r12i1p1f1","IPSL-CM6A-LR","g yr-1",119028105153855792
1990,"gpp","historical","r12i1p1f1","NorCPM1","g yr-1",86241699881780832
1990,"gpp","historical","r12i1p1f2","CNRM-CM6-1","g yr-1",125152261045878768
1990,"gpp","historical","r13i1p1f1","IPSL-CM6A-LR","g yr-1",120843529529461632
1990,"gpp","historical","r13i1p1f1","NorCPM1","g yr-1",84568491854855120
1990,"gpp","historical","r13i1p1f2","CNRM-CM6-1","g yr-1",125852578883527424
1990,"gpp","historical","r14i1p1f1","IPSL-CM6A-LR","g yr-1",116993962355399120
1990,"gpp","historical","r14i1p1f1","NorCPM1","g yr-1",86001622642385792
1990,"gpp","historical","r14i1p1f2","CNRM-CM6-1","g yr-1",125146167772560512
1990,"gpp","historical","r15i1p1f1","IPSL-CM6A-LR","g yr-1",120422152389285056
1990,"gpp","historical","r15i1p1f1","NorCPM1","g yr-1",85566709703439056
1990,"gpp","historical","r15i1p1f2","CNRM-CM6-1","g yr-1",124427483369321072
1990,"gpp","historical","r16i1p1f1","IPSL-CM6A-LR","g yr-1",116143461365424704
1990,"gpp","historical","r16i1p1f1","NorCPM1","g yr-1",83666799770916192
1990,"gpp","historical","r16i1p1f2","CNRM-CM6-1","g yr-1",124902942954604336
1990,"gpp","historical","r17i1p1f1","IPSL-CM6A-LR","g yr-1",119898910591635600
1990,"gpp","historical","r17i1p1f1","NorCPM1","g yr-1",85736622569016320
1990,"gpp","historical","r17i1p1f2","CNRM-CM6-1","g yr-1",123366842453695184
1990,"gpp","historical","r18i1p1f1","IPSL-CM6A-LR","g yr-1",119227972322439040
1990,"gpp","historical","r18i1p1f1","NorCPM1","g yr-1",86904420969831456
1990,"gpp","historical","r18i1p1f2","CNRM-CM6-1","g yr-1",124773777171388544
1990,"gpp","historical","r19i1p1f1","IPSL-CM6A-LR","g yr-1",116521048105513392
1990,"gpp","historical","r19i1p1f1","NorCPM1","g yr-1",84975149877629792
1990,"gpp","historical","r19i1p1f2","CNRM-CM6-1","g yr-1",121668425252651536
1990,"gpp","historical","r1i1p1f1","ACCESS-ESM1-5","g yr-1",142051816098996000
1990,"gpp","historical","r1i1p1f1","CESM2","g yr-1",109348922022940352
1990,"gpp","historical","r1i1p1f1","CESM2-WACCM","g yr-1",109824955232886672
1990,"gpp","historical","r1i1p1f1","INM-CM4-8","g yr-1",150311484589598784
1990,"gpp","historical","r1i1p1f1","INM-CM5-0","g yr-1",156464690512527008
1990,"gpp","historical","r1i1p1f1","IPSL-CM6A-LR","g yr-1",119831981325525664
1990,"gpp","historical","r1i1p1f1","MPI-ESM-1-2-HAM","g yr-1",145202625871118176
1990,"gpp","historical","r1i1p1f1","MPI-ESM1-2-LR","g yr-1",139119278830445296
1990,"gpp","historical","r1i1p1f1","NorCPM1","g yr-1",85254472307721808
1990,"gpp","historical","r1i1p1f1","NorESM2-LM","g yr-1",105784446565230560
1990,"gpp","historical","r1i1p1f1","NorESM2-MM","g yr-1",107561893475727184
1990,"gpp","historical","r1i1p1f1","SAM0-UNICON","g yr-1",129881392338716016
1990,"gpp","historical","r1i1p1f2","CNRM-CM6-1","g yr-1",122455050306634400
1990,"gpp","historical","r1i1p1f2","CNRM-CM6-1-HR","g yr-1",122023587417248192
1990,"gpp","historical","r1i2p1f1","MRI-ESM2-0","g yr-1",186045750666056896
1990,"gpp","historical","r20i1p1f1","IPSL-CM6A-LR","g yr-1",119513494797678448
1990,"gpp","historical","r20i1p1f1","NorCPM1","g yr-1",86035446839579392
1990,"gpp","historical","r20i1p1f2","CNRM-CM6-1","g yr-1",119391938075878880
1990,"gpp","historical","r21i1p1f1","IPSL-CM6A-LR","g yr-1",118815123418963792
1990,"gpp","historical","r21i1p1f1","NorCPM1","g yr-1",84104233287225952
1990,"gpp","historical","r21i1p1f2","CNRM-CM6-1","g yr-1",120999567997238608
1990,"gpp","historical","r22i1p1f1","IPSL-CM6A-LR","g yr-1",117709848117230672
1990,"gpp","historical","r22i1p1f1","NorCPM1","g yr-1",85720508785784464
1990,"gpp","historical","r22i1p1f2","CNRM-CM6-1","g yr-1",122899687926429296
1990,"gpp","historical","r23i1p1f1","IPSL-CM6A-LR","g yr-1",116191517144815504
1990,"gpp","historical","r23i1p1f1","NorCPM1","g yr-1",85521743262944384
1990,"gpp","historical","r23i1p1f2","CNRM-CM6-1","g yr-1",124457316870979440
1990,"gpp","historical","r24i1p1f1","IPSL-CM6A-LR","g yr-1",120887934196311248
1990,"gpp","historical","r24i1p1f1","NorCPM1","g yr-1",85400490755870768
1990,"gpp","historical","r24i1p1f2","CNRM-CM6-1","g yr-1",126171125912306960
1990,"gpp","historical","r25i1p1f1","IPSL-CM6A-LR","g yr-1",117273319391376816
1990,"gpp","historical","r25i1p1f1","NorCPM1","g yr-1",86502277165630448
1990,"gpp","historical","r25i1p1f2","CNRM-CM6-1","g yr-1",122671139522480672
1990,"gpp","historical","r26i1p1f1","IPSL-CM6A-LR","g yr-1",116918272822083648
1990,"gpp","historical","r26i1p1f1","NorCPM1","g yr-1",84167641319157152
1990,"gpp","historical","r26i1p1f2","CNRM-CM6-1","g yr-1",122960273480443808
1990,"gpp","historical","r27i1p1f1","IPSL-CM6A-LR","g yr-1",119512353588133056
1990,"gpp","historical","r27i1p1f1","NorCPM1","g yr-1",85397964651733248
1990,"gpp","historical","r27i1p1f2","CNRM-CM6-1","g yr-1",124247290889864000
1990,"gpp","historical","r28i1p1f1","IPSL-CM6A-LR","g yr-1",115245078598358336
1990,"gpp","historical","r28i1p1f1","NorCPM1","g yr-1",84982733416071488
1990,"gpp","historical","r28i1p1f2","CNRM-CM6-1","g yr-1",123551639684269248
1990,"gpp","historical","r29i1p1f1","IPSL-CM6A-LR","g yr-1",117982934556684112
1990,"gpp","historical","r29i1p1f1","NorCPM1","g yr-1",85647195367583088
1990,"gpp","historical","r29i1p1f2","CNRM-CM6-1","g yr-1",121462191412177984
1990,"gpp","historical","r2i1p1f1","ACCESS-ESM1-5","g yr-1",140010376733058704
1990,"gpp","historical","r2i1p1f1","CESM2","g yr-1",108014617993872624
1990,"gpp","historical","r2i1p1f1","CESM2-WACCM","g yr-1",110729579931576224
1990,"gpp","historical","r2i1p1f1","INM-CM5-0","g yr-1",153335895396809152
1990,"gpp","historical","r2i1p1f1","IPSL-CM6A-LR","g yr-1",118661796761073024
1990,"gpp","historical","r2i1p1f1","MPI-ESM-1-2-HAM","g yr-1",146024545574870208
1990,"gpp","historical","r2i1p1f1","MPI-ESM1-2-LR","g yr-1",140591657350580480
1990,"gpp","historical","r2i1p1f1","NorCPM1","g yr-1",84233312890912400
1990,"gpp","historical","r2i1p1f1","NorESM2-LM","g yr-1",107218397737951952
1990,"gpp","historical","r2i1p1f2","CNRM-CM6-1","g yr-1",126758351598564176
1990,"gpp","historical","r2i1p1f2","CNRM-ESM2-1","g yr-1",101373463380074080
1990,"gpp","historical","r30i1p1f1","IPSL-CM6A-LR","g yr-1",116371077210893280
1990,"gpp","historical","r30i1p1f1","NorCPM1","g yr-1",84704421938324288
1990,"gpp","historical","r30i1p1f2","CNRM-CM6-1","g yr-1",122928452853351952
1990,"gpp","historical","r31i1p1f1","IPSL-CM6A-LR","g yr-1",118949351048753456
1990,"gpp","historical","r32i1p1f1","IPSL-CM6A-LR","g yr-1",119331417994239168
1990,"gpp","historical","r3i1p1f1","ACCESS-ESM1-5","g yr-1",143131311362957744
1990,"gpp","historical","r3i1p1f1","CESM2","g yr-1",111004197273796592
1990,"gpp","historical","r3i1p1f1","CESM2-WACCM","g yr-1",109379454679986080
1990,"gpp","historical","r3i1p1f1","INM-CM5-0","g yr-1",156758327373850912
1990,"gpp","historical","r3i1p1f1","IPSL-CM6A-LR","g yr-1",118684861407911776
1990,"gpp","historical","r3i1p1f1","MPI-ESM1-2-LR","g yr-1",140397691826260336
1990,"gpp","historical","r3i1p1f1","NorCPM1","g yr-1",86587499939865200
1990,"gpp","historical","r3i1p1f1","NorESM2-LM","g yr-1",106444742557307680
1990,"gpp","historical","r3i1p1f2","CNRM-CM6-1","g yr-1",123249194898433536
1990,"gpp","historical","r3i1p1f2","CNRM-ESM2-1","g yr-1",102569099610618912
1990,"gpp","historical","r4i1p1f1","CESM2","g yr-1",108030367570949360
1990,"gpp","historical","r4i1p1f1","INM-CM5-0","g yr-1",156758327373850912
1990,"gpp","historical","r4i1p1f1","IPSL-CM6A-LR","g yr-1",121247667347933904
1990,"gpp","historical","r4i1p1f1","MPI-ESM1-2-LR","g yr-1",140921439942430160
1990,"gpp","historical","r4i1p1f1","NorCPM1","g yr-1",83563172908937120
1990,"gpp","historical","r4i1p1f2","CNRM-CM6-1","g yr-1",123117402065066800
1990,"gpp","historical","r4i1p1f2","CNRM-ESM2-1","g yr-1",98675810728361696
1990,"gpp","historical","r5i1p1f1","CESM2","g yr-1",107984285685734608
1990,"gpp","historical","r5i1p1f1","INM-CM5-0","g yr-1",153957908379196320
1990,"gpp","historical","r5i1p1f1","IPSL-CM6A-LR","g yr-1",116143638215061936
1990,"gpp","historical","r5i1p1f1","MPI-ESM1-2-LR","g yr-1",141378558193534032
1990,"gpp","historical","r5i1p1f1","NorCPM1","g yr-1",86761653234560784
1990,"gpp","historical","r5i1p1f2","CNRM-CM6-1","g yr-1",121742833534431600
1990,"gpp","historical","r5i1p1f2","CNRM-ESM2-1","g yr-1",106202959944623504
1990,"gpp","historical","r6i1p1f1","CESM2","g yr-1",108658614681984304
1990,"gpp","historical","r6i1p1f1","INM-CM5-0","g yr-1",156031375971589216
1990,"gpp","historical","r6i1p1f1","IPSL-CM6A-LR","g yr-1",117885885241838880
1990,"gpp","historical","r6i1p1f1","MPI-ESM1-2-LR","g yr-1",141752807853418928
1990,"gpp","historical","r6i1p1f1","NorCPM1","g yr-1",83884454063564544
1990,"gpp","historical","r6i1p1f2","CNRM-CM6-1","g yr-1",125250194066520448
1990,"gpp","historical","r7i1p1f1","CESM2","g yr-1",108939784012442656
1990,"gpp","historical","r7i1p1f1","INM-CM5-0","g yr-1",155093991311100192
1990,"gpp","historical","r7i1p1f1","IPSL-CM6A-LR","g yr-1",117217438469805760
1990,"gpp","historical","r7i1p1f1","MPI-ESM1-2-LR","g yr-1",135825745403315840
1990,"gpp","historical","r7i1p1f1","NorCPM1","g yr-1",85607072666987488
1990,"gpp","historical","r7i1p1f2","CNRM-CM6-1","g yr-1",122793896018363264
1990,"gpp","historical","r8i1p1f1","CESM2","g yr-1",109661919341911040
1990,"gpp","historical","r8i1p1f1","INM-CM5-0","g yr-1",154028986776112928
1990,"gpp","historical","r8i1p1f1","IPSL-CM6A-LR","g yr-1",119533342512636432
1990,"gpp","historical","r8i1p1f1","MPI-ESM1-2-LR","g yr-1",141756810089675632
1990,"gpp","historical","r8i1p1f1","NorCPM1","g yr-1",84450930633676608
1990,"gpp","historical","r8i1p1f2","CNRM-CM6-1","g yr-1",124768309617586240
1990,"gpp","historical","r8i1p1f2","CNRM-ESM2-1","g yr-1",101225495387536960
1990,"gpp","historical","r9i1p1f1","CESM2","g yr-1",108659310734473696
1990,"gpp","historical","r9i1p1f1","INM-CM5-0","g yr-1",156641120385647712
1990,"gpp","historical","r9i1p1f1","IPSL-CM6A-LR","g yr-1",116745317060964288
1990,"gpp","historical","r9i1p1f1","MPI-ESM1-2-LR","g yr-1",142871114544714624
1990,"gpp","historical","r9i1p1f1","NorCPM1","g yr-1",88048406363460768
1990,"gpp","historical","r9i1p1f2","CNRM-CM6-1","g yr-1",125991121130213680
1990,"gpp","historical","r9i1p1f2","CNRM-ESM2-1","g yr-1",104567995654555296
1991,"gpp","historical","r10i1p1f1","CESM2","g yr-1",107958682552899616
1991,"gpp","historical","r10i1p1f1","INM-CM5-0","g yr-1",159591493380946432
1991,"gpp","historical","r10i1p1f1","IPSL-CM6A-LR","g yr-1",118847729927206560
1991,"gpp","historical","r10i1p1f1","MPI-ESM1-2-LR","g yr-1",138672613479734960
1991,"gpp","historical","r10i1p1f1","NorCPM1","g yr-1",85505227407691888
1991,"gpp","historical","r10i1p1f2","CNRM-CM6-1","g yr-1",126690993606028304
1991,"gpp","historical","r10i1p1f2","CNRM-ESM2-1","g yr-1",105777015595065680
1991,"gpp","historical","r11i1p1f1","CESM2","g yr-1",110575818701918352
1991,"gpp","historical","r11i1p1f1","IPSL-CM6A-LR","g yr-1",116748014651029184
1991,"gpp","historical","r11i1p1f1","NorCPM1","g yr-1",84044445020490128
1991,"gpp","historical","r11i1p1f2","CNRM-CM6-1","g yr-1",122826700235190672
1991,"gpp","historical","r12i1p1f1","IPSL-CM6A-LR","g yr-1",121393252885584144
1991,"gpp","historical","r12i1p1f1","NorCPM1","g yr-1",84093735611376256
1991,"gpp","historical","r12i1p1f2","CNRM-CM6-1","g yr-1",123708033278587216
1991,"gpp","historical","r13i1p1f1","IPSL-CM6A-LR","g yr-1",119523254025220064
1991,"gpp","historical","r13i1p1f1","NorCPM1","g yr-1",84779436239912112
1991,"gpp","historical","r13i1p1f2","CNRM-CM6-1","g yr-1",121513576324763104
1991,"gpp","historical","r14i1p1f1","IPSL-CM6A-LR","g yr-1",117055284194039152
1991,"gpp","historical","r14i1p1f1","NorCPM1","g yr-1",85030394308927968
1991,"gpp","historical","r14i1p1f2","CNRM-CM6-1","g yr-1",124394939620749248
1991,"gpp","historical","r15i1p1f1","IPSL-CM6A-LR","g yr-1",116108054074959920
1991,"gpp","historical","r15i1p1f1","NorCPM1","g yr-1",85928968614959440
1991,"gpp","historical","r15i1p1f2","CNRM-CM6-1","g yr-1",123397582091837568
1991,"gpp","historical","r16i1p1f1","IPSL-CM6A-LR","g yr-1",117569635623964704
1991,"gpp","historical","r16i1p1f1","NorCPM1","g yr-1",83702349568683024
1991,"gpp","historical","r16i1p1f2","CNRM-CM6-1","g yr-1",125112673829528288
1991,"gpp","historical","r17i1p1f1","IPSL-CM6A-LR","g yr-1",120368235259065584
1991,"gpp","historical","r17i1p1f1","NorCPM1","g yr-1",84338757141879664
1991,"gpp","historical","r17i1p1f2","CNRM-CM6-1","g yr-1",123593098041018576
1991,"gpp","historical","r18i1p1f1","IPSL-CM6A-LR","g yr-1",119597782955278960
1991,"gpp","historical","r18i1p1f1","NorCPM1","g yr-1",84366645019779104
1991,"gpp","historical","r18i1p1f2","CNRM-CM6-1","g yr-1",123589887715940832
1991,"gpp","historical","r19i1p1f1","IPSL-CM6A-LR","g yr-1",118261501556573632
1991,"gpp","historical","r19i1p1f1","NorCPM1","g yr-1",83147476290322896
1991,"gpp","historical","r19i1p1f2","CNRM-CM6-1","g yr-1",120697709401735984
1991,"gpp","historical","r1i1p1f1","ACCESS-ESM1-5","g yr-1",144721400529357888
1991,"gpp","historical","r1i1p1f1","CESM2","g yr-1",108969354976779808
1991,"gpp","historical","r1i1p1f1","CESM2-WACCM","g yr-1",109407396147084944
1991,"gpp","historical","r1i1p1f1","INM-CM4-8","g yr-1",153700049612132096
1991,"gpp","historical","r1i1p1f1","INM-CM5-0","g yr-1",159444028369277248
1991,"gpp","historical","r1i1p1f1","IPSL-CM6A-LR","g yr-1",120366459630132656
1991,"gpp","historical","r1i1p1f1","MPI-ESM-1-2-HAM","g yr-1",143284433197194096
1991,"gpp","historical","r1i1p1f1","MPI-ESM1-2-LR","g yr-1",137801779518982192
1991,"gpp","historical","r1i1p1f1","NorCPM1","g yr-1",83696816265462304
1991,"gpp","historical","r1i1p1f1","NorESM2-LM","g yr-1",106237011319895184
1991,"gpp","historical","r1i1p1f1","NorESM2-MM","g yr-1",109688584346001520
1991,"gpp","historical","r1i1p1f1","SAM0-UNICON","g yr-1",131239817567330272
1991,"gpp","historical","r1i1p1f2","CNRM-CM6-1","g yr-1",126234836357184224
1991,"gpp","historical","r1i1p1f2","CNRM-CM6-1-HR","g yr-1",122969757634348384
1991,"gpp","historical","r1i2p1f1","MRI-ESM2-0","g yr-1",186489694359911968
1991,"gpp","historical","r20i1p1f1","IPSL-CM6A-LR","g yr-1",118969959207103456
1991,"gpp","historical","r20i1p1f1","NorCPM1","g yr-1",84422456694473088
1991,"gpp","historical","r20i1p1f2","CNRM-CM6-1","g yr-1",122831922097164352
1991,"gpp","historical","r21i1p1f1","IPSL-CM6A-LR","g yr-1",119692754587244512
1991,"gpp","historical","r21i1p1f1","NorCPM1","g yr-1",85047398781140784
1991,"gpp","historical","r21i1p1f2","CNRM-CM6-1","g yr-1",120982457491731216
1991,"gpp","historical","r22i1p1f1","IPSL-CM6A-LR","g yr-1",118496405093288336
1991,"gpp","historical","r22i1p1f1","NorCPM1","g yr-1",85574613309374528
1991,"gpp","historical","r22i1p1f2","CNRM-CM6-1","g yr-1",123867948561959968
1991,"gpp","historical","r23i1p1f1","IPSL-CM6A-LR","g yr-1",117137314305253376
1991,"gpp","historical","r23i1p1f1","NorCPM1","g yr-1",83773755044015616
1991,"gpp","historical","r23i1p1f2","CNRM-CM6-1","g yr-1",125067645031268912
1991,"gpp","historical","r24i1p1f1","IPSL-CM6A-LR","g yr-1",120795148932746544
1991,"gpp","historical","r24i1p1f1","NorCPM1","g yr-1",85156556649458016
1991,"gpp","historical","r24i1p1f2","CNRM-CM6-1","g yr-1",121915010438275424
1991,"gpp","historical","r25i1p1f1","IPSL-CM6A-LR","g yr-1",116661408568304672
1991,"gpp","historical","r25i1p1f1","NorCPM1","g yr-1",84319743018251936
1991,"gpp","historical","r25i1p1f2","CNRM-CM6-1","g yr-1",125861146514942064
1991,"gpp","historical","r26i1p1f1","IPSL-CM6A-LR","g yr-1",119974681964705184
1991,"gpp","historical","r26i1p1f1","NorCPM1","g yr-1",81954426164786912
1991,"gpp","historical","r26i1p1f2","CNRM-CM6-1","g yr-1",124231585335489136
1991,"gpp","historical","r27i1p1f1","IPSL-CM6A-LR","g yr-1",116346007981086848
1991,"gpp","historical","r27i1p1f1","NorCPM1","g yr-1",84116626091663648
1991,"gpp","historical","r27i1p1f2","CNRM-CM6-1","g yr-1",122336767438036432
1991,"gpp","historical","r28i1p1f1","IPSL-CM6A-LR","g yr-1",118104313087817520
1991,"gpp","historical","r28i1p1f1","NorCPM1","g yr-1",85529750247113872
1991,"gpp","historical","r28i1p1f2","CNRM-CM6-1","g yr-1",121824762073335744
1991,"gpp","historical","r29i1p1f1","IPSL-CM6A-LR","g yr-1",116662411417261632
1991,"gpp","historical","r29i1p1f1","NorCPM1","g yr-1",83995915031422528
1991,"gpp","historical","r29i1p1f2","CNRM-CM6-1","g yr-1",122653511057006128
1991,"gpp","historical","r2i1p1f1","ACCESS-ESM1-5","g yr-1",137819233124043200
1991,"gpp","historical","r2i1p1f1","CESM2","g yr-1",109852973002278752
1991,"gpp","historical","r2i1p1f1","CESM2-WACCM","g yr-1",109431485482273792
1991,"gpp","historical","r2i1p1f1","INM-CM5-0","g yr-1",156825626305676672
1991,"gpp","historical","r2i1p1f1","IPSL-CM6A-LR","g yr-1",117174162374274576
1991,"gpp","historical","r2i1p1f1","MPI-ESM-1-2-HAM","g yr-1",145921897406308224
1991,"gpp","historical","r2i1p1f1","MPI-ESM1-2-LR","g yr-1",140501230359911248
1991,"gpp","historical","r2i1p1f1","NorCPM1","g yr-1",83511263315843136
1991,"gpp","historical","r2i1p1f1","NorESM2-LM","g yr-1",106188493542311504
1991,"gpp","historical","r2i1p1f2","CNRM-CM6-1","g yr-1",123763276158235920
1991,"gpp","historical","r2i1p1f2","CNRM-ESM2-1","g yr-1",104775108157888000
1991,"gpp","historical","r30i1p1f1","IPSL-CM6A-LR","g yr-1",116156689767133088
1991,"gpp","historical","r30i1p1f1","NorCPM1","g yr-1",84326601993669440
1991,"gpp","historical","r30i1p1f2","CNRM-CM6-1","g yr-1",123791440698382416
1991,"gpp","historical","r31i1p1f1","IPSL-CM6A-LR","g yr-1",116023249131060656
1991,"gpp","historical","r32i1p1f1","IPSL-CM6A-LR","g yr-1",118543932866858496
1991,"gpp","historical","r3i1p1f1","ACCESS-ESM1-5","g yr-1",145047711525777792
1991,"gpp","historical","r3i1p1f1","CESM2","g yr-1",110290914845736624
1991,"gpp","historical","r3i1p1f1","CESM2-WACCM","g yr-1",108283547790785072
1991,"gpp","historical","r3i1p1f1","INM-CM5-0","g yr-1",159807802768338080
1991,"gpp","historical","r3i1p1f1","IPSL-CM6A-LR","g yr-1",120313750165869248
1991,"gpp","historical","r3i1p1f1","MPI-ESM1-2-LR","g yr-1",138924185311209952
1991,"gpp","historical","r3i1p1f1","NorCPM1","g yr-1",84070684242181904
1991,"gpp","historical","r3i1p1f1","NorESM2-LM","g yr-1",107676733638221296
1991,"gpp","historical","r3i1p1f2","CNRM-CM6-1","g yr-1",122969363326587200
1991,"gpp","historical","r3i1p1f2","CNRM-ESM2-1","g yr-1",99922997571840640
1991,"gpp","historical","r4i1p1f1","CESM2","g yr-1",108490538004342896
1991,"gpp","historical","r4i1p1f1","INM-CM5-0","g yr-1",159807802768338080
1991,"gpp","historical","r4i1p1f1","IPSL-CM6A-LR","g yr-1",117748047520560272
1991,"gpp","historical","r4i1p1f1","MPI-ESM1-2-LR","g yr-1",141255199078092064
1991,"gpp","historical","r4i1p1f1","NorCPM1","g yr-1",83798582283554016
1991,"gpp","historical","r4i1p1f2","CNRM-CM6-1","g yr-1",123410583503132736
1991,"gpp","historical","r4i1p1f2","CNRM-ESM2-1","g yr-1",103480086004163184
1991,"gpp","historical","r5i1p1f1","CESM2","g yr-1",110212253764667824
1991,"gpp","historical","r5i1p1f1","INM-CM5-0","g yr-1",155714844881439616
1991,"gpp","historical","r5i1p1f1","IPSL-CM6A-LR","g yr-1",116624598993449824
1991,"gpp","historical","r5i1p1f1","MPI-ESM1-2-LR","g yr-1",141123033225917088
1991,"gpp","historical","r5i1p1f1","NorCPM1","g yr-1",84681416674896112
1991,"gpp","historical","r5i1p1f2","CNRM-CM6-1","g yr-1",125195146029865424
1991,"gpp","historical","r5i1p1f2","CNRM-ESM2-1","g yr-1",101900160998735216
1991,"gpp","historical","r6i1p1f1","CESM2","g yr-1",107824235202021680
1991,"gpp","historical","r6i1p1f1","INM-CM5-0","g yr-1",156532749965556672
1991,"gpp","historical","r6i1p1f1","IPSL-CM6A-LR","g yr-1",117702565044323680
1991,"gpp","historical","r6i1p1f1","MPI-ESM1-2-LR","g yr-1",140285135851366816
1991,"gpp","historical","r6i1p1f1","NorCPM1","g yr-1",84424830602241776
1991,"gpp","historical","r6i1p1f2","CNRM-CM6-1","g yr-1",127589712666262256
1991,"gpp","historical","r7i1p1f1","CESM2","g yr-1",109931179989074048
1991,"gpp","historical","r7i1p1f1","INM-CM5-0","g yr-1",157890128791926496
1991,"gpp","historical","r7i1p1f1","IPSL-CM6A-LR","g yr-1",116914791469461808
1991,"gpp","historical","r7i1p1f1","MPI-ESM1-2-LR","g yr-1",140548561599204880
1991,"gpp","historical","r7i1p1f1","NorCPM1","g yr-1",83924106065587232
1991,"gpp","historical","r7i1p1f2","CNRM-CM6-1","g yr-1",123176628463740592
1991,"gpp","historical","r8i1p1f1","CESM2","g yr-1",108950726504719984
1991,"gpp","historical","r8i1p1f1","INM-CM5-0","g yr-1",153558286393401728
1991,"gpp","historical","r8i1p1f1","IPSL-CM6A-LR","g yr-1",117202223385086960
1991,"gpp","historical","r8i1p1f1","MPI-ESM1-2-LR","g yr-1",139422593298121088
1991,"gpp","historical","r8i1p1f1","NorCPM1","g yr-1",84985721295032464
1991,"gpp","historical","r8i1p1f2","CNRM-CM6-1","g yr-1",122655515911253952
1991,"gpp","historical","r8i1p1f2","CNRM-ESM2-1","g yr-1",104612094146981504
1991,"gpp","historical","r9i1p1f1","CESM2","g yr-1",108602985710596976
1991,"gpp","historical","r9i1p1f1","INM-CM5-0","g yr-1",158837238861546432
