"year","variable","experiment","ensemble","model","units","value"
1997,"npp","historical","r4i1p1f2","CNRM-CM6-1","g yr-1",29773412609070012
1997,"npp","historical","r4i1p1f2","CNRM-ESM2-1","g yr-1",48904062838964392
1997,"npp","historical","r5i1p1f1","CESM2","g yr-1",45499545841339816
1997,"npp","historical","r5i1p1f1","INM-CM5-0","g yr-1",74481426385916592
1997,"npp","historical","r5i1p1f1","IPSL-CM6A-LR","g yr-1",51843036624198800
1997,"npp","historical","r5i1p1f1","MPI-ESM1-2-LR","g yr-1",69987841991097416
1997,"npp","historical","r5i1p1f1","NorCPM1","g yr-1",31422985221725484
1997,"npp","historical","r5i1p1f2","CNRM-CM6-1","g yr-1",29586478776899516
1997,"npp","historical","r5i1p1f2","CNRM-ESM2-1","g yr-1",46703603142369608
1997,"npp","historical","r6i1p1f1","CESM2","g yr-1",45461105375710840
1997,"npp","historical","r6i1p1f1","INM-CM5-0","g yr-1",75801041545635248
1997,"npp","historical","r6i1p1f1","IPSL-CM6A-LR","g yr-1",52771422085290536
1997,"npp","historical","r6i1p1f1","MPI-ESM1-2-LR","g yr-1",72210022446605824
1997,"npp","historical","r6i1p1f1","NorCPM1","g yr-1",30520516613483480
1997,"npp","historical","r6i1p1f2","CNRM-CM6-1","g yr-1",30358695517658384
1997,"npp","historical","r7i1p1f1","CESM2","g yr-1",46114747331243112
1997,"npp","historical","r7i1p1f1","INM-CM5-0","g yr-1",75916832163928656
1997,"npp","historical","r7i1p1f1","IPSL-CM6A-LR","g yr-1",52581798535894632
1997,"npp","historical","r7i1p1f1","MPI-ESM1-2-LR","g yr-1",71759769580318064
1997,"npp","historical","r7i1p1f1","NorCPM1","g yr-1",30449426622038644
1997,"npp","historical","r7i1p1f2","CNRM-CM6-1","g yr-1",28712637336787532
1997,"npp","historical","r8i1p1f1","CESM2","g yr-1",45435063479048648
1997,"npp","historical","r8i1p1f1","INM-CM5-0","g yr-1",75275227280823328
1997,"npp","historical","r8i1p1f1","IPSL-CM6A-LR","g yr-1",50827488139536064
1997,"npp","historical","r8i1p1f1","MPI-ESM1-2-LR","g yr-1",72948043118045440
1997,"npp","historical","r8i1p1f1","NorCPM1","g yr-1",30586141686806112
1997,"npp","historical","r8i1p1f2","CNRM-CM6-1","g yr-1",29144868923382108
1997,"npp","historical","r8i1p1f2","CNRM-ESM2-1","g yr-1",49092293435859240
1997,"npp","historical","r9i1p1f1","CESM2","g yr-1",45369374610973144
1997,"npp","historical","r9i1p1f1","INM-CM5-0","g yr-1",73955021818022224
1997,"npp","historical","r9i1p1f1","IPSL-CM6A-LR","g yr-1",50434860116224600
1997,"npp","historical","r9i1p1f1","MPI-ESM1-2-LR","g yr-1",73697496852002688
1997,"npp","historical","r9i1p1f1","NorCPM1","g yr-1",31352087640373868
1997,"npp","historical","r9i1p1f2","CNRM-CM6-1","g yr-1",29961445915110564
1997,"npp","historical","r9i1p1f2","CNRM-ESM2-1","g yr-1",49118807085695688
1998,"npp","historical","r10i1p1f1","CESM2","g yr-1",47538940360550336
1998,"npp","historical","r10i1p1f1","INM-CM5-0","g yr-1",76358946161024704
1998,"npp","historical","r10i1p1f1","IPSL-CM6A-LR","g yr-1",52802865789835064
1998,"npp","historical","r10i1p1f1","MPI-ESM1-2-LR","g yr-1",74776042042760288
1998,"npp","historical","r10i1p1f1","NorCPM1","g yr-1",31022448325575624
1998,"npp","historical","r10i1p1f2","CNRM-CM6-1","g yr-1",29568574661085720
1998,"npp","historical","r10i1p1f2","CNRM-ESM2-1","g yr-1",48425399605519328
1998,"npp","historical","r11i1p1f1","CESM2","g yr-1",47567297847937544
1998,"npp","historical","r11i1p1f1","IPSL-CM6A-LR","g yr-1",54091177809896272
1998,"npp","historical","r11i1p1f1","NorCPM1","g yr-1",29832623956712072
1998,"npp","historical","r11i1p1f2","CNRM-CM6-1","g yr-1",30410140373288408
1998,"npp","historical","r12i1p1f1","IPSL-CM6A-LR","g yr-1",51669190807252184
1998,"npp","historical","r12i1p1f1","NorCPM1","g yr-1",30575264984447464
1998,"npp","historical","r12i1p1f2","CNRM-CM6-1","g yr-1",30606790886294624
1998,"npp","historical","r13i1p1f1","IPSL-CM6A-LR","g yr-1",52043491069575072
1998,"npp","historical","r13i1p1f1","NorCPM1","g yr-1",31379254213868024
1998,"npp","historical","r13i1p1f2","CNRM-CM6-1","g yr-1",29885231457601536
1998,"npp","historical","r14i1p1f1","IPSL-CM6A-LR","g yr-1",52159193899334432
1998,"npp","historical","r14i1p1f1","NorCPM1","g yr-1",30949352220517496
1998,"npp","historical","r14i1p1f2","CNRM-CM6-1","g yr-1",30256501551298964
1998,"npp","historical","r15i1p1f1","IPSL-CM6A-LR","g yr-1",51204459688918056
1998,"npp","historical","r15i1p1f1","NorCPM1","g yr-1",30146858370903820
1998,"npp","historical","r15i1p1f2","CNRM-CM6-1","g yr-1",29945087989302048
1998,"npp","historical","r16i1p1f1","IPSL-CM6A-LR","g yr-1",52152778132701880
1998,"npp","historical","r16i1p1f1","NorCPM1","g yr-1",30002518827357588
1998,"npp","historical","r16i1p1f2","CNRM-CM6-1","g yr-1",29929839328341368
1998,"npp","historical","r17i1p1f1","IPSL-CM6A-LR","g yr-1",53073552254280560
1998,"npp","historical","r17i1p1f1","NorCPM1","g yr-1",30318749961228248
1998,"npp","historical","r17i1p1f2","CNRM-CM6-1","g yr-1",29812945057433780
1998,"npp","historical","r18i1p1f1","IPSL-CM6A-LR","g yr-1",52015996620070232
1998,"npp","historical","r18i1p1f1","NorCPM1","g yr-1",30708519753987736
1998,"npp","historical","r18i1p1f2","CNRM-CM6-1","g yr-1",29500207176611772
1998,"npp","historical","r19i1p1f1","IPSL-CM6A-LR","g yr-1",52054861245743576
1998,"npp","historical","r19i1p1f1","NorCPM1","g yr-1",30296675393262696
1998,"npp","historical","r19i1p1f2","CNRM-CM6-1","g yr-1",29620199113872312
1998,"npp","historical","r1i1p1f1","ACCESS-ESM1-5","g yr-1",59555469171236536
1998,"npp","historical","r1i1p1f1","CESM2","g yr-1",47716428515833296
1998,"npp","historical","r1i1p1f1","CESM2-WACCM","g yr-1",46826032876515608
1998,"npp","historical","r1i1p1f1","INM-CM4-8","g yr-1",74213999933193232
1998,"npp","historical","r1i1p1f1","INM-CM5-0","g yr-1",77000901152854992
1998,"npp","historical","r1i1p1f1","IPSL-CM6A-LR","g yr-1",53369942330170528
1998,"npp","historical","r1i1p1f1","MPI-ESM-1-2-HAM","g yr-1",74114871819405744
1998,"npp","historical","r1i1p1f1","MPI-ESM1-2-LR","g yr-1",70194209437100128
1998,"npp","historical","r1i1p1f1","NorCPM1","g yr-1",30309024013905212
1998,"npp","historical","r1i1p1f1","NorESM2-LM","g yr-1",45445505593841312
1998,"npp","historical","r1i1p1f1","NorESM2-MM","g yr-1",46499892733067864
1998,"npp","historical","r1i1p1f2","CNRM-CM6-1","g yr-1",29945813240656560
1998,"npp","historical","r1i1p1f2","CNRM-CM6-1-HR","g yr-1",28893945159901924
1998,"npp","historical","r1i2p1f1","MRI-ESM2-0","g yr-1",56455936475020088
1998,"npp","historical","r20i1p1f1","IPSL-CM6A-LR","g yr-1",52344643844376464
1998,"npp","historical","r20i1p1f1","NorCPM1","g yr-1",29827100846638404
1998,"npp","historical","r20i1p1f2","CNRM-CM6-1","g yr-1",29521960184149284
1998,"npp","historical","r21i1p1f1","IPSL-CM6A-LR","g yr-1",51517573558792552
1998,"npp","historical","r21i1p1f1","NorCPM1","g yr-1",30298357591475572
1998,"npp","historical","r21i1p1f2","CNRM-CM6-1","g yr-1",29505986626598920
1998,"npp","historical","r22i1p1f1","IPSL-CM6A-LR","g yr-1",52636798161639408
1998,"npp","historical","r22i1p1f1","NorCPM1","g yr-1",29845513688830560
1998,"npp","historical","r22i1p1f2","CNRM-CM6-1","g yr-1",29289007936976284
1998,"npp","historical","r23i1p1f1","IPSL-CM6A-LR","g yr-1",51599569065360112
1998,"npp","historical","r23i1p1f1","NorCPM1","g yr-1",29628332638753704
1998,"npp","historical","r23i1p1f2","CNRM-CM6-1","g yr-1",29918867209026172
1998,"npp","historical","r24i1p1f1","IPSL-CM6A-LR","g yr-1",53127602550686752
1998,"npp","historical","r24i1p1f1","NorCPM1","g yr-1",30668401621890452
1998,"npp","historical","r24i1p1f2","CNRM-CM6-1","g yr-1",29896850056045060
1998,"npp","historical","r25i1p1f1","IPSL-CM6A-LR","g yr-1",50763598481032352
1998,"npp","historical","r25i1p1f1","NorCPM1","g yr-1",30645490381510480
1998,"npp","historical","r25i1p1f2","CNRM-CM6-1","g yr-1",29972707641984292
1998,"npp","historical","r26i1p1f1","IPSL-CM6A-LR","g yr-1",51857589260404080
1998,"npp","historical","r26i1p1f1","NorCPM1","g yr-1",29460036034772340
1998,"npp","historical","r26i1p1f2","CNRM-CM6-1","g yr-1",29695316051542136
1998,"npp","historical","r27i1p1f1","IPSL-CM6A-LR","g yr-1",51510301008722536
1998,"npp","historical","r27i1p1f1","NorCPM1","g yr-1",30395806940217436
1998,"npp","historical","r27i1p1f2","CNRM-CM6-1","g yr-1",29242790250570720
1998,"npp","historical","r28i1p1f1","IPSL-CM6A-LR","g yr-1",51246105370957440
1998,"npp","historical","r28i1p1f1","NorCPM1","g yr-1",30649294016039956
1998,"npp","historical","r28i1p1f2","CNRM-CM6-1","g yr-1",30082511140960276
1998,"npp","historical","r29i1p1f1","IPSL-CM6A-LR","g yr-1",52290417552425264
1998,"npp","historical","r29i1p1f1","NorCPM1","g yr-1",30493230983675160
1998,"npp","historical","r29i1p1f2","CNRM-CM6-1","g yr-1",29417576956758204
1998,"npp","historical","r2i1p1f1","ACCESS-ESM1-5","g yr-1",62632014065727008
1998,"npp","historical","r2i1p1f1","CESM2","g yr-1",47733715074339344
1998,"npp","historical","r2i1p1f1","CESM2-WACCM","g yr-1",46805154370111752
1998,"npp","historical","r2i1p1f1","INM-CM5-0","g yr-1",76349768049784736
1998,"npp","historical","r2i1p1f1","IPSL-CM6A-LR","g yr-1",52765962335532568
1998,"npp","historical","r2i1p1f1","MPI-ESM-1-2-HAM","g yr-1",70791345963531368
1998,"npp","historical","r2i1p1f1","MPI-ESM1-2-LR","g yr-1",70602234826829088
1998,"npp","historical","r2i1p1f1","NorCPM1","g yr-1",30233964642986448
1998,"npp","historical","r2i1p1f1","NorESM2-LM","g yr-1",45432897210965600
1998,"npp","historical","r2i1p1f2","CNRM-CM6-1","g yr-1",29898395522666172
1998,"npp","historical","r2i1p1f2","CNRM-ESM2-1","g yr-1",47496035758585328
1998,"npp","historical","r30i1p1f1","IPSL-CM6A-LR","g yr-1",51945254276145960
1998,"npp","historical","r30i1p1f1","NorCPM1","g yr-1",31089367705331972
1998,"npp","historical","r30i1p1f2","CNRM-CM6-1","g yr-1",29598305634414368
1998,"npp","historical","r31i1p1f1","IPSL-CM6A-LR","g yr-1",51290101889883488
1998,"npp","historical","r32i1p1f1","IPSL-CM6A-LR","g yr-1",53613491959563552
1998,"npp","historical","r3i1p1f1","ACCESS-ESM1-5","g yr-1",62343902367154112
1998,"npp","historical","r3i1p1f1","CESM2","g yr-1",46396916135304592
1998,"npp","historical","r3i1p1f1","CESM2-WACCM","g yr-1",46958676197161352
1998,"npp","historical","r3i1p1f1","INM-CM5-0","g yr-1",74658162229046336
1998,"npp","historical","r3i1p1f1","IPSL-CM6A-LR","g yr-1",52902746070063040
1998,"npp","historical","r3i1p1f1","MPI-ESM1-2-LR","g yr-1",71723205613744888
1998,"npp","historical","r3i1p1f1","NorCPM1","g yr-1",29722675263853728
1998,"npp","historical","r3i1p1f1","NorESM2-LM","g yr-1",44969171154917648
1998,"npp","historical","r3i1p1f2","CNRM-CM6-1","g yr-1",29177762536921764
1998,"npp","historical","r3i1p1f2","CNRM-ESM2-1","g yr-1",47876912944069720
1998,"npp","historical","r4i1p1f1","CESM2","g yr-1",48295550912628376
1998,"npp","historical","r4i1p1f1","INM-CM5-0","g yr-1",74658162229046336
1998,"npp","historical","r4i1p1f1","IPSL-CM6A-LR","g yr-1",52941639492107424
1998,"npp","historical","r4i1p1f1","MPI-ESM1-2-LR","g yr-1",73276046104242688
1998,"npp","historical","r4i1p1f1","NorCPM1","g yr-1",30087465188180592
1998,"npp","historical","r4i1p1f2","CNRM-CM6-1","g yr-1",30297363202810580
1998,"npp","historical","r4i1p1f2","CNRM-ESM2-1","g yr-1",47544284730489496
1998,"npp","historical","r5i1p1f1","CESM2","g yr-1",46546367145237112
1998,"npp","historical","r5i1p1f1","INM-CM5-0","g yr-1",76179961197013536
1998,"npp","historical","r5i1p1f1","IPSL-CM6A-LR","g yr-1",52080812838972520
1998,"npp","historical","r5i1p1f1","MPI-ESM1-2-LR","g yr-1",74940952378641232
1998,"npp","historical","r5i1p1f1","NorCPM1","g yr-1",30288299531070748
1998,"npp","historical","r5i1p1f2","CNRM-CM6-1","g yr-1",29693903221464316
1998,"npp","historical","r5i1p1f2","CNRM-ESM2-1","g yr-1",47270423019028880
1998,"npp","historical","r6i1p1f1","CESM2","g yr-1",46653539115942488
1998,"npp","historical","r6i1p1f1","INM-CM5-0","g yr-1",76557778750106848
1998,"npp","historical","r6i1p1f1","IPSL-CM6A-LR","g yr-1",52000737098201648
1998,"npp","historical","r6i1p1f1","MPI-ESM1-2-LR","g yr-1",72005202385567016
1998,"npp","historical","r6i1p1f1","NorCPM1","g yr-1",30547117608481884
1998,"npp","historical","r6i1p1f2","CNRM-CM6-1","g yr-1",29952398024555968
1998,"npp","historical","r7i1p1f1","CESM2","g yr-1",46650459034347864
1998,"npp","historical","r7i1p1f1","INM-CM5-0","g yr-1",76296643474003472
1998,"npp","historical","r7i1p1f1","IPSL-CM6A-LR","g yr-1",53550027076126688
1998,"npp","historical","r7i1p1f1","MPI-ESM1-2-LR","g yr-1",70710298977220456
1998,"npp","historical","r7i1p1f1","NorCPM1","g yr-1",30657670108783820
1998,"npp","historical","r7i1p1f2","CNRM-CM6-1","g yr-1",28765353518002004
1998,"npp","historical","r8i1p1f1","CESM2","g yr-1",46120680164377184
1998,"npp","historical","r8i1p1f1","INM-CM5-0","g yr-1",75541865341542080
1998,"npp","historical","r8i1p1f1","IPSL-CM6A-LR","g yr-1",51557500548208864
1998,"npp","historical","r8i1p1f1","MPI-ESM1-2-LR","g yr-1",71554717118691256
1998,"npp","historical","r8i1p1f1","NorCPM1","g yr-1",29610797830215252
1998,"npp","historical","r8i1p1f2","CNRM-CM6-1","g yr-1",29367627974264560
1998,"npp","historical","r8i1p1f2","CNRM-ESM2-1","g yr-1",47462267842775432
1998,"npp","historical","r9i1p1f1","CESM2","g yr-1",45901072291093992
1998,"npp","historical","r9i1p1f1","INM-CM5-0","g yr-1",76046148567417008
1998,"npp","historical","r9i1p1f1","IPSL-CM6A-LR","g yr-1",51257520732236360
1998,"npp","historical","r9i1p1f1","MPI-ESM1-2-LR","g yr-1",73467602541020944
1998,"npp","historical","r9i1p1f1","NorCPM1","g yr-1",30472912342732472
1998,"npp","historical","r9i1p1f2","CNRM-CM6-1","g yr-1",29765921316904508
1998,"npp","historical","r9i1p1f2","CNRM-ESM2-1","g yr-1",48925962116731880
1999,"npp","historical","r10i1p1f1","CESM2","g yr-1",46997652986646696
1999,"npp","historical","r10i1p1f1","INM-CM5-0","g yr-1",74218196091364496
1999,"npp","historical","r10i1p1f1","IPSL-CM6A-LR","g yr-1",51842602277090808
1999,"npp","historical","r10i1p1f1","MPI-ESM1-2-LR","g yr-1",73203665726046080
1999,"npp","historical","r10i1p1f1","NorCPM1","g yr-1",30428976962649136
1999,"npp","historical","r10i1p1f2","CNRM-CM6-1","g yr-1",30404426050797656
1999,"npp","historical","r10i1p1f2","CNRM-ESM2-1","g yr-1",48218438283046976
1999,"npp","historical","r11i1p1f1","CESM2","g yr-1",47776322944687384
1999,"npp","historical","r11i1p1f1","IPSL-CM6A-LR","g yr-1",52591296273379600
1999,"npp","historical","r11i1p1f1","NorCPM1","g yr-1",31665814843458892
1999,"npp","historical","r11i1p1f2","CNRM-CM6-1","g yr-1",29405199499476728
1999,"npp","historical","r12i1p1f1","IPSL-CM6A-LR","g yr-1",53736970786767992
1999,"npp","historical","r12i1p1f1","NorCPM1","g yr-1",30280006987309196
1999,"npp","historical","r12i1p1f2","CNRM-CM6-1","g yr-1",30237975777671116
1999,"npp","historical","r13i1p1f1","IPSL-CM6A-LR","g yr-1",51320696560729424
1999,"npp","historical","r13i1p1f1","NorCPM1","g yr-1",30180841272270856
1999,"npp","historical","r13i1p1f2","CNRM-CM6-1","g yr-1",29451189408183720
1999,"npp","historical","r14i1p1f1","IPSL-CM6A-LR","g yr-1",52521501744002784
1999,"npp","historical","r14i1p1f1","NorCPM1","g yr-1",29410852101028812
1999,"npp","historical","r14i1p1f2","CNRM-CM6-1","g yr-1",30159914797039312
1999,"npp","historical","r15i1p1f1","IPSL-CM6A-LR","g yr-1",51624872866084312
1999,"npp","historical","r15i1p1f1","NorCPM1","g yr-1",29449202074900396
1999,"npp","historical","r15i1p1f2","CNRM-CM6-1","g yr-1",30035802206607704
1999,"npp","historical","r16i1p1f1","IPSL-CM6A-LR","g yr-1",51509762589992744
1999,"npp","historical","r16i1p1f1","NorCPM1","g yr-1",29427436762878604
1999,"npp","historical","r16i1p1f2","CNRM-CM6-1","g yr-1",30079393967413540
1999,"npp","historical","r17i1p1f1","IPSL-CM6A-LR","g yr-1",53248931709582328
1999,"npp","historical","r17i1p1f1","NorCPM1","g yr-1",29855814400293960
1999,"npp","historical","r17i1p1f2","CNRM-CM6-1","g yr-1",29422314426931884
1999,"npp","historical","r18i1p1f1","IPSL-CM6A-LR","g yr-1",51444255293255512
1999,"npp","historical","r18i1p1f1","NorCPM1","g yr-1",30329224728558472
1999,"npp","historical","r18i1p1f2","CNRM-CM6-1","g yr-1",29970616725577452
1999,"npp","historical","r19i1p1f1","IPSL-CM6A-LR","g yr-1",52656889099206576
1999,"npp","historical","r19i1p1f1","NorCPM1","g yr-1",30615565592683356
1999,"npp","historical","r19i1p1f2","CNRM-CM6-1","g yr-1",29748064637968708
1999,"npp","historical","r1i1p1f1","ACCESS-ESM1-5","g yr-1",60439416475489520
1999,"npp","historical","r1i1p1f1","CESM2","g yr-1",46850805348617120
1999,"npp","historical","r1i1p1f1","CESM2-WACCM","g yr-1",45769571772056456
1999,"npp","historical","r1i1p1f1","CESM2-WACCM-FV2","g yr-1",48274316335939024
1999,"npp","historical","r1i1p1f1","INM-CM4-8","g yr-1",75130725106155104
1999,"npp","historical","r1i1p1f1","INM-CM5-0","g yr-1",75795823784048592
1999,"npp","historical","r1i1p1f1","IPSL-CM6A-LR","g yr-1",52253683565788808
1999,"npp","historical","r1i1p1f1","MPI-ESM-1-2-HAM","g yr-1",76539269944939136
1999,"npp","historical","r1i1p1f1","MPI-ESM1-2-LR","g yr-1",74104756979874704
1999,"npp","historical","r1i1p1f1","NorCPM1","g yr-1",29691864521172328
1999,"npp","historical","r1i1p1f1","NorESM2-LM","g yr-1",44619474077179784
1999,"npp","historical","r1i1p1f1","NorESM2-MM","g yr-1",46154772169057376
1999,"npp","historical","r1i1p1f2","CNRM-CM6-1","g yr-1",31006030874909328
1999,"npp","historical","r1i1p1f2","CNRM-CM6-1-HR","g yr-1",29045684572375752
1999,"npp","historical","r1i2p1f1","MRI-ESM2-0","g yr-1",58488665402958272
1999,"npp","historical","r20i1p1f1","IPSL-CM6A-LR","g yr-1",53410586515454400
1999,"npp","historical","r20i1p1f1","NorCPM1","g yr-1",31179775868780600
1999,"npp","historical","r20i1p1f2","CNRM-CM6-1","g yr-1",29861732959114432
1999,"npp","historical","r21i1p1f1","IPSL-CM6A-LR","g yr-1",53534191270178928
1999,"npp","historical","r21i1p1f1","NorCPM1","g yr-1",31356664510089672
1999,"npp","historical","r21i1p1f2","CNRM-CM6-1","g yr-1",29401154140819684
1999,"npp","historical","r22i1p1f1","IPSL-CM6A-LR","g yr-1",52275175713213704
1999,"npp","historical","r22i1p1f1","NorCPM1","g yr-1",30191109147998708
1999,"npp","historical","r22i1p1f2","CNRM-CM6-1","g yr-1",30021111399022312
1999,"npp","historical","r23i1p1f1","IPSL-CM6A-LR","g yr-1",51351720360914456
1999,"npp","historical","r23i1p1f1","NorCPM1","g yr-1",31326205221430036
1999,"npp","historical","r23i1p1f2","CNRM-CM6-1","g yr-1",30615036640458592
1999,"npp","historical","r24i1p1f1","IPSL-CM6A-LR","g yr-1",53342544989703912
1999,"npp","historical","r24i1p1f1","NorCPM1","g yr-1",29650825040448280
1999,"npp","historical","r24i1p1f2","CNRM-CM6-1","g yr-1",30647885076743512
1999,"npp","historical","r25i1p1f1","IPSL-CM6A-LR","g yr-1",53800859241382968
1999,"npp","historical","r25i1p1f1","NorCPM1","g yr-1",30438070577961720
1999,"npp","historical","r25i1p1f2","CNRM-CM6-1","g yr-1",30172094894342808
1999,"npp","historical","r26i1p1f1","IPSL-CM6A-LR","g yr-1",53133221487142448
1999,"npp","historical","r26i1p1f1","NorCPM1","g yr-1",31179875466408500
1999,"npp","historical","r26i1p1f2","CNRM-CM6-1","g yr-1",30755152784169672
1999,"npp","historical","r27i1p1f1","IPSL-CM6A-LR","g yr-1",52730015075641528
1999,"npp","historical","r27i1p1f1","NorCPM1","g yr-1",31241870985911768
1999,"npp","historical","r27i1p1f2","CNRM-CM6-1","g yr-1",30303938789261928
1999,"npp","historical","r28i1p1f1","IPSL-CM6A-LR","g yr-1",51616734934977200
1999,"npp","historical","r28i1p1f1","NorCPM1","g yr-1",30087005545505188
1999,"npp","historical","r28i1p1f2","CNRM-CM6-1","g yr-1",30066937924725936
1999,"npp","historical","r29i1p1f1","IPSL-CM6A-LR","g yr-1",52295993401168104
1999,"npp","historical","r29i1p1f1","NorCPM1","g yr-1",30027813847759792
1999,"npp","historical","r29i1p1f2","CNRM-CM6-1","g yr-1",30301014333960296
1999,"npp","historical","r2i1p1f1","ACCESS-ESM1-5","g yr-1",61387783828848744
1999,"npp","historical","r2i1p1f1","CESM2","g yr-1",46888208218679928
1999,"npp","historical","r2i1p1f1","CESM2-WACCM","g yr-1",46376666877683208
1999,"npp","historical","r2i1p1f1","INM-CM5-0","g yr-1",76340010702006768
1999,"npp","historical","r2i1p1f1","IPSL-CM6A-LR","g yr-1",53232703883727016
1999,"npp","historical","r2i1p1f1","MPI-ESM-1-2-HAM","g yr-1",71255166004082512
1999,"npp","historical","r2i1p1f1","MPI-ESM1-2-LR","g yr-1",73834703083515488
1999,"npp","historical","r2i1p1f1","NorCPM1","g yr-1",29927995868824096
1999,"npp","historical","r2i1p1f1","NorESM2-LM","g yr-1",44979399722757264
1999,"npp","historical","r2i1p1f2","CNRM-CM6-1","g yr-1",30418056094886420
1999,"npp","historical","r2i1p1f2","CNRM-ESM2-1","g yr-1",47252790036291504
1999,"npp","historical","r30i1p1f1","IPSL-CM6A-LR","g yr-1",52280828885884568
1999,"npp","historical","r30i1p1f1","NorCPM1","g yr-1",30633187451469204
1999,"npp","historical","r30i1p1f2","CNRM-CM6-1","g yr-1",29567325775542524
1999,"npp","historical","r31i1p1f1","IPSL-CM6A-LR","g yr-1",52591604430178584
1999,"npp","historical","r32i1p1f1","IPSL-CM6A-LR","g yr-1",52740837247526064
1999,"npp","historical","r3i1p1f1","ACCESS-ESM1-5","g yr-1",60781472616052920
1999,"npp","historical","r3i1p1f1","CESM2","g yr-1",47695202822645288
1999,"npp","historical","r3i1p1f1","CESM2-WACCM","g yr-1",47895364625541808
1999,"npp","historical","r3i1p1f1","INM-CM5-0","g yr-1",74925456810309696
1999,"npp","historical","r3i1p1f1","IPSL-CM6A-LR","g yr-1",52260431475524832
1999,"npp","historical","r3i1p1f1","MPI-ESM1-2-LR","g yr-1",69809222323626808
1999,"npp","historical","r3i1p1f1","NorCPM1","g yr-1",29741086912276272
1999,"npp","historical","r3i1p1f1","NorESM2-LM","g yr-1",45449982191683256
1999,"npp","historical","r3i1p1f2","CNRM-CM6-1","g yr-1",29852116456125696
1999,"npp","historical","r3i1p1f2","CNRM-ESM2-1","g yr-1",47244089311853232
1999,"npp","historical","r4i1p1f1","CESM2","g yr-1",47443069045075128
1999,"npp","historical","r4i1p1f1","INM-CM5-0","g yr-1",74925456810309696
1999,"npp","historical","r4i1p1f1","IPSL-CM6A-LR","g yr-1",51419393121512544
1999,"npp","historical","r4i1p1f1","MPI-ESM1-2-LR","g yr-1",72465727570143296
1999,"npp","historical","r4i1p1f1","NorCPM1","g yr-1",29734039658555968
1999,"npp","historical","r4i1p1f2","CNRM-CM6-1","g yr-1",29679458672703252
1999,"npp","historical","r4i1p1f2","CNRM-ESM2-1","g yr-1",46825964926983520
1999,"npp","historical","r5i1p1f1","CESM2","g yr-1",48034950575335384
1999,"npp","historical","r5i1p1f1","INM-CM5-0","g yr-1",76331427148762608
1999,"npp","historical","r5i1p1f1","IPSL-CM6A-LR","g yr-1",52076192345213624
1999,"npp","historical","r5i1p1f1","MPI-ESM1-2-LR","g yr-1",72705086639777104
1999,"npp","historical","r5i1p1f1","NorCPM1","g yr-1",29808235016853012
1999,"npp","historical","r5i1p1f2","CNRM-CM6-1","g yr-1",29820750874756284
1999,"npp","historical","r5i1p1f2","CNRM-ESM2-1","g yr-1",49121579467578440
1999,"npp","historical","r6i1p1f1","CESM2","g yr-1",46542920787456344
1999,"npp","historical","r6i1p1f1","INM-CM5-0","g yr-1",75634312874338864
1999,"npp","historical","r6i1p1f1","IPSL-CM6A-LR","g yr-1",51871419883930392
1999,"npp","historical","r6i1p1f1","MPI-ESM1-2-LR","g yr-1",74937608162219920
1999,"npp","historical","r6i1p1f1","NorCPM1","g yr-1",30059765056160688
1999,"npp","historical","r6i1p1f2","CNRM-CM6-1","g yr-1",30466783739823912
1999,"npp","historical","r7i1p1f1","CESM2","g yr-1",46348633213869344
1999,"npp","historical","r7i1p1f1","INM-CM5-0","g yr-1",76087791465522368
1999,"npp","historical","r7i1p1f1","IPSL-CM6A-LR","g yr-1",52710375747969224
1999,"npp","historical","r7i1p1f1","MPI-ESM1-2-LR","g yr-1",72465357027864144
1999,"npp","historical","r7i1p1f1","NorCPM1","g yr-1",29761355631475272
1999,"npp","historical","r7i1p1f2","CNRM-CM6-1","g yr-1",29758107370131468
1999,"npp","historical","r8i1p1f1","CESM2","g yr-1",47490710148765328
1999,"npp","historical","r8i1p1f1","INM-CM5-0","g yr-1",75192920060149296
1999,"npp","historical","r8i1p1f1","IPSL-CM6A-LR","g yr-1",53352429828258424
1999,"npp","historical","r8i1p1f1","MPI-ESM1-2-LR","g yr-1",71111770381903864
1999,"npp","historical","r8i1p1f1","NorCPM1","g yr-1",30378343481173352
1999,"npp","historical","r8i1p1f2","CNRM-CM6-1","g yr-1",29492431226088440
1999,"npp","historical","r8i1p1f2","CNRM-ESM2-1","g yr-1",47870960092865120
1999,"npp","historical","r9i1p1f1","CESM2","g yr-1",46682816913052632
1999,"npp","historical","r9i1p1f1","INM-CM5-0","g yr-1",76860057788159904
1999,"npp","historical","r9i1p1f1","IPSL-CM6A-LR","g yr-1",50845916875905376
1999,"npp","historical","r9i1p1f1","MPI-ESM1-2-LR","g yr-1",72540145696067712
1999,"npp","historical","r9i1p1f1","NorCPM1","g yr-1",29293804528275016
1999,"npp","historical","r9i1p1f2","CNRM-CM6-1","g yr-1",30221124712985024
1999,"npp","historical","r9i1p1f2","CNRM-ESM2-1","g yr-1",46083107826439352
2000,"npp","historical","r10i1p1f1","CESM2","g yr-1",47173694530073448
2000,"npp","historical","r10i1p1f1","INM-CM5-0","g yr-1",75584684529219424
2000,"npp","historical","r10i1p1f1","IPSL-CM6A-LR","g yr-1",51524844413198208
2000,"npp","historical","r10i1p1f1","MPI-ESM1-2-LR","g yr-1",73713972583263872
